essay_id,y_pred,y_pred_rescaled
148,0.5823514461517334,8.0
149,0.6151914596557617,8.0
150,0.532090425491333,7.0
151,0.41875964403152466,6.0
152,0.3603213429450989,6.0
153,0.5607118010520935,8.0
154,0.6937138438224792,9.0
155,0.6803421378135681,9.0
156,0.6004800796508789,8.0
157,0.7195382714271545,9.0
158,0.6740486025810242,9.0
159,0.7143831849098206,9.0
160,0.49601972103118896,7.0
161,0.65404212474823,9.0
162,0.7925505042076111,10.0
163,0.5449877381324768,7.0
164,0.467197060585022,7.0
165,0.660218358039856,9.0
166,0.7686885595321655,10.0
167,0.5213563442230225,7.0
168,0.5853357911109924,8.0
169,0.49466806650161743,7.0
170,0.5741106867790222,8.0
171,0.4201309382915497,6.0
172,0.4531439542770386,7.0
173,0.494191437959671,7.0
174,0.6035524606704712,8.0
175,0.6284761428833008,8.0
176,0.6342213749885559,8.0
177,0.5941429138183594,8.0
178,0.5615125894546509,8.0
179,0.6150665879249573,8.0
180,0.6323796510696411,8.0
181,0.751681923866272,10.0
182,0.485097736120224,7.0
183,0.6917480826377869,9.0
184,0.47683873772621155,7.0
185,0.6186929941177368,8.0
186,0.6633732318878174,9.0
187,0.2269878387451172,4.0
188,0.5664330720901489,8.0
189,0.33452463150024414,5.0
190,0.6058902740478516,8.0
191,0.5231803059577942,7.0
192,0.7098867893218994,9.0
193,0.7167474031448364,9.0
194,0.7564219832420349,10.0
195,0.3660809099674225,6.0
196,0.5912298560142517,8.0
197,0.6856017112731934,9.0
198,0.7193898558616638,9.0
199,0.7826352715492249,10.0
200,0.5534039735794067,8.0
201,0.6315589547157288,8.0
202,0.5690320730209351,8.0
203,0.610245943069458,8.0
204,0.625331699848175,8.0
205,0.8149653673171997,10.0
206,0.7118836045265198,9.0
207,0.5593159794807434,8.0
208,0.41614899039268494,6.0
209,0.4016129970550537,6.0
210,0.6763810515403748,9.0
211,0.4116515517234802,6.0
212,0.4633257985115051,7.0
213,0.4672536849975586,7.0
214,0.560932993888855,8.0
215,0.7668692469596863,10.0
216,0.6143190860748291,8.0
217,0.7351430654525757,9.0
218,0.5842260718345642,8.0
219,0.5679736733436584,8.0
220,0.7266039252281189,9.0
221,0.47539806365966797,7.0
222,0.7026810646057129,9.0
223,0.5585505962371826,8.0
224,0.5388229489326477,7.0
225,0.7477927207946777,9.0
226,0.5192120671272278,7.0
227,0.6288923025131226,8.0
228,0.5880337357521057,8.0
229,0.498190313577652,7.0
230,0.6621323823928833,9.0
231,0.5662065148353577,8.0
232,0.7830473184585571,10.0
233,0.4597215950489044,7.0
234,0.6295891404151917,8.0
235,0.5240126252174377,7.0
236,0.357787162065506,6.0
237,0.621249258518219,8.0
238,0.5361267924308777,7.0
239,0.5793793201446533,8.0
240,0.5192729234695435,7.0
241,0.4492116868495941,6.0
242,0.6367648243904114,8.0
243,0.6766614317893982,9.0
244,0.48200562596321106,7.0
245,0.37316688895225525,6.0
246,0.7887296676635742,10.0
247,0.6946025490760803,9.0
248,0.6483030915260315,8.0
249,0.5775007009506226,8.0
250,0.5744298100471497,8.0
251,0.7087965607643127,9.0
252,0.5997529625892639,8.0
253,0.4279666244983673,6.0
254,0.6687565445899963,9.0
255,0.5969889760017395,8.0
256,0.5254486203193665,7.0
257,0.6322179436683655,8.0
258,0.7123479247093201,9.0
259,0.7203004956245422,9.0
260,0.5638495087623596,8.0
261,0.6511557102203369,9.0
262,0.47821563482284546,7.0
263,0.7660092711448669,10.0
264,0.576755702495575,8.0
265,0.7211340069770813,9.0
266,0.6883257627487183,9.0
267,0.766860842704773,10.0
268,0.5654663443565369,8.0
269,0.5846566557884216,8.0
270,0.59124755859375,8.0
271,0.5497516989707947,7.0
272,0.7466587424278259,9.0
273,0.5189529657363892,7.0
274,0.6521268486976624,9.0
275,0.6800602674484253,9.0
276,0.5169450640678406,7.0
277,0.6199201345443726,8.0
278,0.6062933206558228,8.0
279,0.7140586376190186,9.0
280,0.6023027896881104,8.0
281,0.4385036528110504,6.0
282,0.5804623365402222,8.0
283,0.42905640602111816,6.0
284,0.5322163701057434,7.0
285,0.7386307716369629,9.0
286,0.2747518718242645,5.0
287,0.6799699068069458,9.0
288,0.620313823223114,8.0
289,0.6702783107757568,9.0
290,0.7690698504447937,10.0
291,0.7613237500190735,10.0
292,0.7782253623008728,10.0
293,0.5056862831115723,7.0
294,0.5859659910202026,8.0
295,0.6143508553504944,8.0
296,0.66451096534729,9.0
297,0.7560498118400574,10.0
298,0.6128556132316589,8.0
299,0.5281901955604553,7.0
300,0.7258713245391846,9.0
301,0.6239067912101746,8.0
302,0.8223915100097656,10.0
303,0.670109212398529,9.0
304,0.6678557991981506,9.0
305,0.701972484588623,9.0
306,0.697883129119873,9.0
307,0.6222076416015625,8.0
308,0.25548508763313293,5.0
309,0.6099528074264526,8.0
310,0.609374463558197,8.0
311,0.5808111429214478,8.0
312,0.38935691118240356,6.0
314,0.6191467642784119,8.0
315,0.6756927371025085,9.0
316,0.7414798140525818,9.0
317,0.718831479549408,9.0
318,0.5762154459953308,8.0
319,0.7022426128387451,9.0
320,0.5383708477020264,7.0
321,0.7172820568084717,9.0
322,0.5507026314735413,8.0
323,0.6006760001182556,8.0
324,0.6016649007797241,8.0
325,0.6679530739784241,9.0
326,0.8364506363868713,10.0
327,0.5300012826919556,7.0
328,0.5852727890014648,8.0
329,0.523509681224823,7.0
330,0.7842881679534912,10.0
331,0.7496474981307983,9.0
332,0.6044961214065552,8.0
333,0.5641926527023315,8.0
334,0.7606826424598694,10.0
335,0.5469310283660889,7.0
336,0.7789459824562073,10.0
337,0.6379231810569763,8.0
338,0.3728594481945038,6.0
339,0.6870481371879578,9.0
340,0.6283477544784546,8.0
341,0.5443401336669922,7.0
342,0.6987764835357666,9.0
343,0.6407756805419922,8.0
345,0.5933731198310852,8.0
346,0.8029942512512207,10.0
347,0.48465731739997864,7.0
348,0.5282223224639893,7.0
349,0.47874489426612854,7.0
350,0.5649169683456421,8.0
351,0.6246321201324463,8.0
352,0.41486603021621704,6.0
353,0.29729413986206055,5.0
354,0.5446550846099854,7.0
355,0.4097633361816406,6.0
356,0.6196634769439697,8.0
357,0.5960544347763062,8.0
358,0.48447898030281067,7.0
359,0.16210924088954926,4.0
360,0.5288408994674683,7.0
361,0.7555751800537109,10.0
362,0.6990071535110474,9.0
363,0.5630601048469543,8.0
364,0.8159388899803162,10.0
365,0.7487784028053284,9.0
366,0.581148624420166,8.0
367,0.635336697101593,8.0
368,0.6195437908172607,8.0
369,0.5000247359275818,7.0
370,0.824656069278717,10.0
371,0.5729979276657104,8.0
372,0.7321857810020447,9.0
373,0.6118487119674683,8.0
374,0.605126142501831,8.0
375,0.3060421943664551,5.0
376,0.6139926910400391,8.0
377,0.748530924320221,9.0
378,0.7072849273681641,9.0
379,0.6592943072319031,9.0
380,0.5993838310241699,8.0
381,0.6892423033714294,9.0
382,0.5439038276672363,7.0
383,0.7085903286933899,9.0
384,0.44314175844192505,6.0
385,0.8403716087341309,10.0
386,0.5711703896522522,8.0
387,0.6682244539260864,9.0
388,0.5735450387001038,8.0
389,0.5488640069961548,7.0
390,0.6139552593231201,8.0
391,0.7549892067909241,10.0
392,0.6022821664810181,8.0
393,0.5738257169723511,8.0
394,0.3871374726295471,6.0
395,0.3952147960662842,6.0
396,0.5648162961006165,8.0
397,0.7791779637336731,10.0
398,0.7073817253112793,9.0
399,0.6273300647735596,8.0
400,0.635876476764679,8.0
401,0.37327316403388977,6.0
402,0.5664438009262085,8.0
403,0.6598300337791443,9.0
404,0.5809468030929565,8.0
405,0.8147295117378235,10.0
406,0.6138004064559937,8.0
407,0.5872289538383484,8.0
408,0.5459081530570984,7.0
409,0.48278746008872986,7.0
410,0.5812048316001892,8.0
411,0.7770825624465942,10.0
412,0.6897398233413696,9.0
413,0.6422803401947021,8.0
414,0.5939863324165344,8.0
415,0.5498475432395935,7.0
416,0.3925617039203644,6.0
417,0.5349822044372559,7.0
418,0.7641425728797913,10.0
419,0.4433404207229614,6.0
420,0.5187265872955322,7.0
421,0.4233062267303467,6.0
422,0.4995797276496887,7.0
423,0.6435043811798096,8.0
424,0.6724722385406494,9.0
425,0.6103177666664124,8.0
426,0.6604059934616089,9.0
427,0.7741732001304626,10.0
428,0.4948827624320984,7.0
429,0.6301288604736328,8.0
430,0.6489918828010559,8.0
431,0.7492109537124634,9.0
432,0.6272105574607849,8.0
433,0.6875407695770264,9.0
434,0.530265212059021,7.0
435,0.7153186202049255,9.0
436,0.685549259185791,9.0
437,0.5856641530990601,8.0
438,0.5460147261619568,7.0
439,0.6170467138290405,8.0
440,0.5769852995872498,8.0
441,0.690281093120575,9.0
442,0.6771387457847595,9.0
443,0.3898923993110657,6.0
444,0.6626489162445068,9.0
445,0.44317764043807983,6.0
446,0.7285156846046448,9.0
447,0.73000568151474,9.0
448,0.664379894733429,9.0
449,0.0919571965932846,3.0
450,0.513886570930481,7.0
451,0.5636165142059326,8.0
452,0.3755851984024048,6.0
453,0.6449411511421204,8.0
454,0.6362461447715759,8.0
455,0.2531103789806366,5.0
456,0.5138847827911377,7.0
457,0.7828243374824524,10.0
458,0.5953805446624756,8.0
459,0.5379889607429504,7.0
460,0.7467008233070374,9.0
461,0.6406364440917969,8.0
462,0.6581727862358093,9.0
463,0.6655809283256531,9.0
464,0.4943692684173584,7.0
465,0.6318346261978149,8.0
466,0.5504441261291504,8.0
467,0.6407685875892639,8.0
468,0.40871670842170715,6.0
469,0.6756076812744141,9.0
470,0.6238241195678711,8.0
471,0.5025057792663574,7.0
472,0.6780519485473633,9.0
473,0.48002099990844727,7.0
474,0.31147080659866333,5.0
475,0.6950896978378296,9.0
476,0.5567183494567871,8.0
477,0.4380177855491638,6.0
478,0.6072489023208618,8.0
479,0.7533414959907532,10.0
480,0.5897467732429504,8.0
481,0.7512270212173462,10.0
482,0.6601276397705078,9.0
483,0.5487970113754272,7.0
484,0.6383929252624512,8.0
485,0.6773592829704285,9.0
486,0.6757914423942566,9.0
487,0.534832775592804,7.0
488,0.595196008682251,8.0
489,0.7142388224601746,9.0
490,0.7298327088356018,9.0
491,0.48347732424736023,7.0
492,0.5123581886291504,7.0
493,0.5083684325218201,7.0
494,0.7113648653030396,9.0
495,0.5898954272270203,8.0
496,0.5468372702598572,7.0
497,0.7017696499824524,9.0
498,0.7459731698036194,9.0
499,0.7214874625205994,9.0
500,0.6916630864143372,9.0
501,0.573226273059845,8.0
502,0.2662356495857239,5.0
503,0.46023109555244446,7.0
504,0.771312415599823,10.0
505,0.5917887091636658,8.0
506,0.44321903586387634,6.0
507,0.7842426896095276,10.0
508,0.6098846197128296,8.0
509,0.7494651079177856,9.0
510,0.6101436614990234,8.0
511,0.5047035813331604,7.0
512,0.4140053987503052,6.0
513,0.6720331311225891,9.0
514,0.585298478603363,8.0
515,0.5181467533111572,7.0
516,0.7052927613258362,9.0
517,0.5964705944061279,8.0
518,0.5635772943496704,8.0
519,0.7275195717811584,9.0
520,0.4260987639427185,6.0
521,0.4020908772945404,6.0
522,0.7131235003471375,9.0
523,0.7103128433227539,9.0
524,0.6851675510406494,9.0
525,0.644239604473114,8.0
526,0.581357479095459,8.0
527,0.5148600339889526,7.0
528,0.44631460309028625,6.0
529,0.4719749987125397,7.0
530,0.6496001482009888,8.0
531,0.6293936967849731,8.0
532,0.5974754095077515,8.0
533,0.707225501537323,9.0
534,0.8368022441864014,10.0
535,0.5192378759384155,7.0
536,0.6609628200531006,9.0
537,0.5661365389823914,8.0
538,0.4738253653049469,7.0
539,0.4765145480632782,7.0
540,0.531761884689331,7.0
541,0.6048665642738342,8.0
542,0.7793220281600952,10.0
543,0.5910382270812988,8.0
544,0.6180118918418884,8.0
545,0.14460985362529755,3.0
546,0.33348625898361206,5.0
547,0.6251701712608337,8.0
548,0.6708173751831055,9.0
549,0.6711007952690125,9.0
550,0.7755159139633179,10.0
551,0.5329436659812927,7.0
552,0.43605807423591614,6.0
553,0.5824947953224182,8.0
554,0.6161413788795471,8.0
555,0.7473752498626709,9.0
556,0.6594573855400085,9.0
557,0.7095686197280884,9.0
558,0.7347288727760315,9.0
559,0.718933641910553,9.0
560,0.6153297424316406,8.0
561,0.6107029914855957,8.0
562,0.7476763129234314,9.0
563,0.4639146029949188,7.0
564,0.7065088152885437,9.0
565,0.669707715511322,9.0
566,0.5162889361381531,7.0
567,0.46946558356285095,7.0
568,0.6234791874885559,8.0
569,0.5027293562889099,7.0
570,0.6820339560508728,9.0
571,0.6834485530853271,9.0
572,0.814740002155304,10.0
573,0.7864218950271606,10.0
574,0.4680989384651184,7.0
575,0.7017147541046143,9.0
576,0.6340275406837463,8.0
577,0.3054247498512268,5.0
578,0.5075003504753113,7.0
579,0.572286069393158,8.0
580,0.6070144176483154,8.0
581,0.6453663110733032,8.0
582,0.6931627988815308,9.0
583,0.6051032543182373,8.0
584,0.5780157446861267,8.0
585,0.7843526601791382,10.0
586,0.5298011302947998,7.0
587,0.6505287885665894,9.0
588,0.6850492358207703,9.0
589,0.3365715444087982,5.0
590,0.3588695228099823,6.0
591,0.5946213603019714,8.0
592,0.5954217910766602,8.0
593,0.6206673383712769,8.0
594,0.5908324122428894,8.0
595,0.5907034277915955,8.0
596,0.3759014904499054,6.0
597,0.6498849391937256,8.0
598,0.5673267841339111,8.0
599,0.6335713863372803,8.0
600,0.3628608286380768,6.0
601,0.47998183965682983,7.0
602,0.5332328677177429,7.0
603,0.7740879058837891,10.0
604,0.6382386684417725,8.0
605,0.3394021987915039,5.0
606,0.6255157589912415,8.0
607,0.6438044905662537,8.0
608,0.5744226574897766,8.0
609,0.45573973655700684,7.0
610,0.5473002195358276,7.0
611,0.49298545718193054,7.0
612,0.7052720189094543,9.0
613,0.5999576449394226,8.0
614,0.5326100587844849,7.0
615,0.664853036403656,9.0
616,0.4551362991333008,7.0
617,0.6751178503036499,9.0
618,0.6868942379951477,9.0
619,0.8261540532112122,10.0
620,0.44538021087646484,6.0
621,0.24650122225284576,4.0
622,0.601948618888855,8.0
623,0.3321649134159088,5.0
624,0.5948169827461243,8.0
625,0.6320192813873291,8.0
626,0.4485092759132385,6.0
627,0.4381431043148041,6.0
628,0.5753954648971558,8.0
629,0.7140999436378479,9.0
630,0.6232362389564514,8.0
631,0.41993090510368347,6.0
632,0.6530790328979492,9.0
633,0.6087620258331299,8.0
634,0.3142869174480438,5.0
635,0.7475675940513611,9.0
636,0.65010005235672,9.0
637,0.591111421585083,8.0
638,0.593911349773407,8.0
639,0.3749549686908722,6.0
640,0.49290522933006287,7.0
641,0.47092732787132263,7.0
642,0.6066522598266602,8.0
643,0.7808458805084229,10.0
644,0.6365600824356079,8.0
645,0.49607977271080017,7.0
646,0.5452690720558167,7.0
647,0.5662565231323242,8.0
648,0.36521080136299133,6.0
649,0.540862500667572,7.0
650,0.7346867918968201,9.0
651,0.5608308911323547,8.0
652,0.48153427243232727,7.0
653,0.5619587898254395,8.0
654,0.7215366363525391,9.0
655,0.4807928800582886,7.0
656,0.5202091932296753,7.0
657,0.5237104296684265,7.0
658,0.5462089776992798,7.0
659,0.6710684895515442,9.0
660,0.7320070266723633,9.0
661,0.5662379860877991,8.0
662,0.5081714391708374,7.0
663,0.6164246797561646,8.0
664,0.6246938109397888,8.0
665,0.3947688043117523,6.0
666,0.6122371554374695,8.0
667,0.563643217086792,8.0
668,0.7024737000465393,9.0
669,0.6064582467079163,8.0
670,0.6117495894432068,8.0
671,0.562969446182251,8.0
672,0.6329221129417419,8.0
673,0.34249958395957947,5.0
674,0.4753150939941406,7.0
675,0.5613763332366943,8.0
676,0.47697246074676514,7.0
677,0.5617012977600098,8.0
678,0.6131848692893982,8.0
679,0.5871565341949463,8.0
680,0.6345576047897339,8.0
681,0.6087242364883423,8.0
682,0.712676465511322,9.0
683,0.685499906539917,9.0
684,0.6348974704742432,8.0
685,0.7008706331253052,9.0
686,0.5980029106140137,8.0
687,0.5474421381950378,7.0
688,0.613603413105011,8.0
689,0.6532049179077148,9.0
690,0.6583862900733948,9.0
691,0.27376025915145874,5.0
692,0.31417182087898254,5.0
693,0.5478307008743286,7.0
694,0.6406277418136597,8.0
695,0.6313803195953369,8.0
696,0.5425008535385132,7.0
697,0.6582344770431519,9.0
698,0.3787296712398529,6.0
699,0.8756924867630005,11.0
700,0.45374706387519836,7.0
701,0.6366307139396667,8.0
702,0.42244961857795715,6.0
703,0.6516537070274353,9.0
704,0.4243805408477783,6.0
705,0.6223887205123901,8.0
706,0.6175700426101685,8.0
707,0.48297226428985596,7.0
708,0.650355339050293,9.0
709,0.7458192110061646,9.0
710,0.6462727189064026,8.0
711,0.6711875200271606,9.0
712,0.5726622939109802,8.0
713,0.5941042900085449,8.0
714,0.6692835092544556,9.0
715,0.3458210229873657,5.0
716,0.59516441822052,8.0
717,0.5996702313423157,8.0
718,0.7142581939697266,9.0
719,0.46459707617759705,7.0
720,0.6500515937805176,9.0
721,0.6290995478630066,8.0
722,0.7832639217376709,10.0
723,0.723580002784729,9.0
724,0.4896897077560425,7.0
725,0.3384843170642853,5.0
726,0.5575370192527771,8.0
727,0.36440831422805786,6.0
728,0.5217053294181824,7.0
729,0.4558248221874237,7.0
730,0.8151198029518127,10.0
731,0.653777539730072,9.0
732,0.5881260633468628,8.0
733,0.3798050284385681,6.0
734,0.6961749196052551,9.0
735,0.6938350200653076,9.0
736,0.6500433087348938,9.0
737,0.6829822063446045,9.0
738,0.5015251040458679,7.0
739,0.6525565385818481,9.0
740,0.6312374472618103,8.0
741,0.6144167184829712,8.0
742,0.6696847081184387,9.0
743,0.6733946800231934,9.0
744,0.5786684155464172,8.0
745,0.5837638974189758,8.0
746,0.6040146350860596,8.0
747,0.5086119174957275,7.0
748,0.6421542167663574,8.0
749,0.7458127737045288,9.0
750,0.5499585270881653,7.0
751,0.5222557783126831,7.0
752,0.4427343010902405,6.0
753,0.40850767493247986,6.0
754,0.6606226563453674,9.0
755,0.7162899374961853,9.0
756,0.4978921115398407,7.0
757,0.736390233039856,9.0
758,0.5503479242324829,8.0
759,0.7140815854072571,9.0
760,0.5948951244354248,8.0
761,0.5867898464202881,8.0
762,0.7069492340087891,9.0
763,0.5424495339393616,7.0
764,0.693604052066803,9.0
765,0.43250077962875366,6.0
766,0.4483567774295807,6.0
767,0.5775877237319946,8.0
768,0.5472519993782043,7.0
769,0.7815598249435425,10.0
770,0.5996241569519043,8.0
771,0.5920657515525818,8.0
772,0.7139716744422913,9.0
773,0.6895416975021362,9.0
774,0.6466367840766907,8.0
775,0.48647817969322205,7.0
776,0.4204213321208954,6.0
777,0.7516402006149292,10.0
778,0.6640061140060425,9.0
779,0.5930514335632324,8.0
780,0.6204173564910889,8.0
781,0.6415001153945923,8.0
782,0.7730793356895447,10.0
783,0.49589812755584717,7.0
784,0.7918463349342346,10.0
785,0.5686002969741821,8.0
786,0.6224147081375122,8.0
787,0.586212694644928,8.0
788,0.5133486390113831,7.0
789,0.43089407682418823,6.0
790,0.6648401021957397,9.0
791,0.5133472084999084,7.0
792,0.6531159281730652,9.0
793,0.7240285873413086,9.0
794,0.6329504251480103,8.0
795,0.6196748614311218,8.0
796,0.634337842464447,8.0
797,0.6898953318595886,9.0
798,0.7333329319953918,9.0
799,0.48818331956863403,7.0
800,0.6128882765769958,8.0
801,0.7227138876914978,9.0
802,0.6174941658973694,8.0
803,0.5054901838302612,7.0
804,0.5216912627220154,7.0
805,0.59967440366745,8.0
806,0.5014779567718506,7.0
807,0.6369242072105408,8.0
808,0.4811161160469055,7.0
809,0.7167524099349976,9.0
810,0.5627647638320923,8.0
811,0.5647602081298828,8.0
812,0.529622495174408,7.0
813,0.46075931191444397,7.0
814,0.5986253023147583,8.0
815,0.7526504397392273,10.0
816,0.6047788858413696,8.0
817,0.816851019859314,10.0
818,0.5145375728607178,7.0
819,0.5016008019447327,7.0
820,0.2969592213630676,5.0
821,0.60793536901474,8.0
822,0.5411776304244995,7.0
823,0.5535488724708557,8.0
824,0.6492757201194763,8.0
825,0.3375454246997833,5.0
826,0.7193482518196106,9.0
827,0.32167088985443115,5.0
828,0.7531230449676514,10.0
829,0.6497961282730103,8.0
830,0.5981221199035645,8.0
831,0.6026448011398315,8.0
832,0.163861483335495,4.0
833,0.7103986740112305,9.0
834,0.7658006548881531,10.0
835,0.6289198398590088,8.0
836,0.5221846699714661,7.0
837,0.5614135265350342,8.0
838,0.2662534713745117,5.0
839,0.7151626944541931,9.0
840,0.5898190140724182,8.0
841,0.4108177721500397,6.0
842,0.6517251133918762,9.0
843,0.5090831518173218,7.0
844,0.5474309921264648,7.0
845,0.6324801445007324,8.0
846,0.4929153025150299,7.0
847,0.787934422492981,10.0
848,0.4561625123023987,7.0
849,0.4653559625148773,7.0
850,0.722014844417572,9.0
851,0.6823552250862122,9.0
852,0.6843321919441223,9.0
853,0.7023262977600098,9.0
854,0.6430824398994446,8.0
855,0.574882447719574,8.0
856,0.6367476582527161,8.0
857,0.36015909910202026,6.0
858,0.6766840815544128,9.0
859,0.8958143591880798,11.0
860,0.6235885620117188,8.0
861,0.7008342146873474,9.0
862,0.6459857821464539,8.0
863,0.8217821717262268,10.0
864,0.6603266596794128,9.0
865,0.49750056862831116,7.0
866,0.51244056224823,7.0
867,0.4984897971153259,7.0
868,0.7388748526573181,9.0
869,0.26440519094467163,5.0
870,0.6296360492706299,8.0
871,0.6613382697105408,9.0
872,0.5791000127792358,8.0
873,0.5701696276664734,8.0
874,0.7592942118644714,10.0
875,0.8130285143852234,10.0
876,0.5442205667495728,7.0
877,0.6974073648452759,9.0
878,0.5868827700614929,8.0
879,0.6578194499015808,9.0
880,0.5496754050254822,7.0
881,0.5889400839805603,8.0
882,0.617012083530426,8.0
883,0.6605435609817505,9.0
884,0.5563216209411621,8.0
885,0.4959560036659241,7.0
886,0.7400393486022949,9.0
887,0.6336897015571594,8.0
888,0.6531457901000977,9.0
889,0.5296386480331421,7.0
890,0.5995137691497803,8.0
891,0.755239725112915,10.0
892,0.7300016283988953,9.0
893,0.31293776631355286,5.0
894,0.58856600522995,8.0
895,0.766204833984375,10.0
896,0.4731089174747467,7.0
897,0.7814289927482605,10.0
898,0.5761998891830444,8.0
899,0.5828407406806946,8.0
900,0.6603726148605347,9.0
901,0.3961443305015564,6.0
902,0.6295903921127319,8.0
903,0.5288771390914917,7.0
904,0.5147896409034729,7.0
905,0.39432603120803833,6.0
906,0.7159082889556885,9.0
907,0.6647533178329468,9.0
908,0.7189352512359619,9.0
909,0.6917061805725098,9.0
910,0.6182326674461365,8.0
911,0.40958350896835327,6.0
912,0.7450176477432251,9.0
913,0.8207464218139648,10.0
914,0.5727450847625732,8.0
915,0.7311526536941528,9.0
916,0.7828443050384521,10.0
917,0.43870654702186584,6.0
918,0.752626359462738,10.0
919,0.6477367281913757,8.0
920,0.6690124273300171,9.0
921,0.5199872255325317,7.0
922,0.6057579517364502,8.0
923,0.48841381072998047,7.0
924,0.57259202003479,8.0
925,0.6189768314361572,8.0
926,0.48740944266319275,7.0
927,0.5225997567176819,7.0
928,0.6698086261749268,9.0
929,0.6969200968742371,9.0
930,0.5225755572319031,7.0
931,0.5479546189308167,7.0
932,0.7943621277809143,10.0
933,0.5076992511749268,7.0
934,0.604709267616272,8.0
935,0.7508430480957031,10.0
936,0.47003039717674255,7.0
937,0.7798684239387512,10.0
938,0.7593961358070374,10.0
939,0.40703409910202026,6.0
